iter	Passed	Remaining
3221	32183	67703
3222	32194	67694
3223	32202	67682
3224	32211	67669
3225	32226	67669
3226	32235	67658
3227	32246	67650
3228	32259	67645
3229	32285	67669
3230	32295	67658
3231	32306	67651
3232	32325	67660
3233	32335	67650
3234	32346	67642
3235	32361	67642
3236	32373	67636
3237	32382	67625
3238	32391	67613
3239	32404	67608
3240	32414	67598
3241	32423	67586
3242	32431	67572
3243	32441	67562
3244	32449	67549
3245	32458	67536
3246	32469	67527
3247	32477	67515
3248	32486	67502
3249	32496	67492
3250	32506	67482
3251	32516	67471
3252	32526	67462
3253	32535	67449
3254	32543	67436
3255	32552	67424
3256	32564	67417
3257	32573	67407
3258	32584	67398
3259	32595	67390
3260	32604	67378
3261	32614	67368
3262	32624	67359
3263	32635	67350
3264	32645	67341
3265	32654	67329
3266	32662	67314
3267	32672	67303
3268	32685	67300
3269	32696	67292
3270	32709	67288
3271	32720	67280
3272	32728	67266
3273	32739	67258
3274	32748	67246
3275	32757	67234
3276	32765	67221
3277	32774	67208
3278	32782	67195
3279	32791	67182
3280	32800	67170
3281	32809	67157
3282	32819	67148
3283	32829	67138
3284	32838	67127
3285	32849	67117
3286	32860	67111
3287	32871	67103
3288	32882	67095
3289	32891	67083
3290	32900	67071
3291	32914	67069
3292	32925	67061
3293	32935	67051
3294	32946	67043
3295	32955	67030
3296	32964	67018
3297	32976	67013
3298	32987	67004
3299	32996	66993
3300	33007	66984
3301	33019	66978
3302	33028	66967
3303	33039	66958
3304	33048	66945
3305	33058	66936
3306	33068	66927
3307	33077	66915
3308	33085	66900
3309	33094	66888
3310	33103	66877
3311	33112	66865
3312	33122	66854
3313	33130	66841
3314	33139	66829
3315	33149	66818
3316	33161	66812
3317	33169	66798
3318	33178	66786
3319	33187	66774
3320	33196	66762
3321	33204	66748
3322	33238	66787
3323	33248	66777
3324	33256	66763
3325	33265	66751
3326	33275	66740
3327	33287	66735
3328	33305	66741
3329	33313	66727
3330	33322	66715
3331	33331	66703
3332	33341	66692
3333	33349	66678
3334	33360	66671
3335	33369	66659
3336	33377	66645
3337	33385	66630
3338	33393	66617
3339	33401	66603
3340	33410	66590
3341	33419	66578
3342	33429	66569
3343	33440	66561
3344	33450	66551
3345	33460	66540
3346	33471	66533
3347	33481	66522
3348	33490	66511
3349	33499	66499
3350	33511	66492
3351	33521	66482
3352	33529	66469
3353	33539	66458
3354	33548	66446
3355	33561	66443
3356	33572	66434
3357	33583	66427
3358	33593	66416
3359	33606	66413
3360	33617	66405
3361	33627	66394
3362	33638	66386
3363	33647	66374
3364	33656	66363
3365	33666	66352
3366	33675	66340
3367	33685	66329
3368	33702	66334
3369	33711	66321
3370	33720	66310
3371	33729	66298
3372	33738	66286
3373	33750	66280
3374	33760	66269
3375	33769	66258
3376	33778	66247
3377	33786	66233
3378	33795	66220
3379	33804	66208
3380	33813	66197
3381	33823	66186
3382	33833	66177
3383	33843	66165
3384	33854	66158
3385	33864	66148
3386	33873	66136
3387	33882	66125
3388	33891	66113
3389	33901	66103
3390	33913	66097
3391	33922	66085
3392	33931	66073
3393	33941	66062
3394	33950	66051
3395	33959	66038
3396	33967	66025
3397	33979	66018
3398	33989	66009
3399	33997	65995
3400	34007	65985
3401	34016	65973
3402	34031	65972
3403	34040	65960
3404	34051	65953
3405	34061	65943
3406	34070	65931
3407	34081	65922
3408	34091	65911
3409	34099	65898
3410	34111	65892
3411	34125	65889
3412	34134	65878
3413	34143	65866
3414	34151	65853
3415	34160	65841
3416	34169	65829
3417	34178	65816
3418	34185	65802
3419	34194	65790
3420	34204	65779
3421	34212	65766
3422	34220	65751
3423	34230	65741
3424	34240	65731
3425	34253	65726
3426	34262	65715
3427	34271	65704
3428	34288	65707
3429	34300	65701
3430	34310	65690
3431	34318	65677
3432	34328	65666
3433	34337	65655
3434	34346	65644
3435	34356	65633
3436	34365	65620
3437	34373	65607
3438	34383	65596
3439	34391	65583
3440	34400	65572
3441	34410	65562
3442	34419	65549
3443	34430	65542
3444	34438	65529
3445	34447	65516
3446	34458	65507
3447	34466	65494
3448	34476	65484
3449	34486	65474
3450	34495	65462
3451	34504	65450
3452	34512	65436
3453	34521	65425
3454	34530	65413
3455	34539	65401
3456	34550	65392
3457	34561	65385
3458	34571	65375
3459	34581	65364
3460	34590	65353
3461	34600	65342
3462	34609	65330
3463	34617	65318
3464	34628	65308
3465	34636	65295
3466	34645	65284
3467	34654	65272
3468	34664	65262
3469	34679	65261
3470	34691	65256
3471	34700	65243
3472	34709	65230
3473	34718	65219
3474	34730	65212
3475	34739	65200
3476	34747	65188
3477	34757	65177
3478	34766	65165
3479	34775	65154
3480	34786	65146
3481	34798	65139
3482	34810	65133
3483	34820	65122
3484	34829	65111
3485	34838	65099
3486	34847	65088
3487	34860	65084
3488	34871	65074
3489	34883	65068
3490	34893	65058
3491	34902	65047
3492	34912	65037
3493	34923	65029
3494	34933	65019
3495	34941	65006
3496	34950	64993
3497	34958	64980
3498	34966	64966
3499	34977	64957
3500	34987	64948
3501	34996	64936
3502	35004	64922
3503	35013	64910
3504	35022	64898
3505	35030	64884
3506	35038	64870
3507	35049	64862
3508	35057	64850
3509	35067	64839
3510	35076	64828
3511	35087	64819
3512	35096	64808
3513	35106	64797
3514	35114	64784
3515	35125	64776
3516	35140	64775
3517	35149	64764
3518	35159	64754
3519	35169	64742
3520	35180	64734
3521	35190	64725
3522	35198	64712
3523	35208	64702
3524	35218	64691
3525	35226	64678
3526	35235	64667
3527	35244	64654
3528	35254	64644
3529	35268	64642
3530	35279	64634
3531	35287	64621
3532	35296	64608
3533	35307	64599
3534	35316	64589
3535	35325	64576
3536	35334	64564
3537	35346	64558
3538	35356	64548
3539	35367	64540
3540	35376	64528
3541	35387	64520
3542	35418	64548
3543	35427	64536
3544	35435	64523
3545	35445	64513
3546	35453	64499
3547	35462	64487
3548	35471	64476
3549	35479	64462
3550	35490	64454
3551	35502	64448
3552	35511	64436
3553	35520	64424
3554	35528	64411
3555	35537	64398
3556	35547	64389
3557	35555	64376
3558	35565	64365
3559	35574	64354
3560	35583	64341
3561	35592	64331
3562	35601	64318
3563	35610	64306
3564	35618	64293
3565	35627	64280
3566	35635	64267
3567	35666	64295
3568	35677	64287
3569	35687	64277
3570	35697	64267
3571	35710	64262
3572	35719	64251
3573	35730	64242
3574	35738	64229
3575	35747	64217
3576	35756	64205
3577	35765	64193
3578	35773	64181
3579	35782	64168
3580	35791	64157
3581	35801	64147
3582	35810	64134
3583	35818	64121
3584	35826	64107
3585	35835	64096
3586	35845	64086
3587	35853	64072
3588	35874	64082
3589	35883	64070
3590	35892	64058
3591	35900	64046
3592	35912	64038
3593	35921	64026
3594	35929	64013
3595	35938	64001
3596	35946	63988
3597	35954	63974
3598	35962	63961
3599	35971	63949
3600	35980	63938
3601	35991	63929
3602	35999	63916
3603	36008	63904
3604	36017	63892
3605	36027	63882
3606	36036	63870
3607	36044	63857
3608	36054	63847
3609	36062	63833
3610	36071	63821
3611	36079	63807
3612	36089	63797
3613	36098	63787
3614	36110	63779
3615	36128	63784
3616	36137	63772
3617	36146	63760
3618	36154	63746
3619	36162	63734
3620	36171	63721
3621	36178	63706
3622	36187	63695
3623	36196	63682
3624	36204	63669
3625	36213	63657
3626	36221	63645
3627	36230	63633
3628	36238	63620
3629	36249	63611
3630	36269	63618
3631	36278	63607
3632	36288	63597
3633	36300	63591
3634	36310	63580
3635	36319	63568
3636	36330	63560
3637	36339	63549
3638	36348	63537
3639	36358	63527
3640	36367	63515
3641	36376	63504
3642	36385	63492
3643	36396	63484
3644	36408	63477
3645	36418	63466
3646	36431	63462
3647	36440	63451
3648	36449	63438
3649	36458	63427
3650	36468	63417
3651	36480	63411
3652	36490	63402
3653	36500	63391
3654	36509	63379
3655	36520	63371
3656	36528	63358
3657	36537	63347
3658	36546	63334
3659	36557	63325
3660	36566	63314
3661	36574	63301
3662	36584	63291
3663	36593	63279
3664	36605	63272
3665	36615	63263
3666	36626	63255
3667	36639	63249
3668	36657	63253
3669	36667	63244
3670	36677	63233
3671	36687	63224
3672	36696	63212
3673	36706	63202
3674	36716	63192
3675	36727	63183
3676	36737	63173
3677	36748	63166
3678	36757	63155
3679	36767	63143
3680	36775	63131
3681	36788	63125
3682	36798	63116
3683	36808	63106
3684	36820	63099
3685	36832	63092
3686	36843	63085
3687	36854	63075
3688	36865	63068
3689	36875	63058
3690	36885	63047
3691	36894	63036
3692	36905	63028
3693	36914	63015
3694	36927	63010
3695	36937	63002
3696	36947	62991
3697	36957	62981
3698	36967	62972
3699	36980	62966
3700	36989	62955
3701	36998	62943
3702	37008	62933
3703	37018	62922
3704	37028	62913
3705	37038	62903
3706	37052	62901
3707	37063	62891
3708	37071	62879
3709	37082	62870
3710	37091	62859
3711	37102	62849
3712	37112	62840
3713	37121	62828
3714	37131	62818
3715	37140	62806
3716	37150	62797
3717	37161	62788
3718	37173	62781
3719	37182	62770
3720	37194	62763
3721	37204	62754
3722	37217	62749
3723	37227	62738
3724	37241	62735
3725	37255	62732
3726	37266	62724
3727	37279	62719
3728	37289	62709
3729	37299	62699
3730	37309	62688
3731	37322	62683
3732	37334	62677
3733	37343	62666
3734	37356	62660
3735	37365	62648
3736	37375	62638
3737	37384	62627
3738	37394	62617
3739	37405	62608
3740	37415	62599
3741	37423	62585
3742	37431	62573
3743	37440	62560
3744	37448	62547
3745	37457	62535
3746	37465	62523
3747	37474	62510
3748	37485	62502
3749	37494	62491
3750	37504	62480
3751	37514	62471
3752	37523	62458
3753	37532	62447
3754	37541	62436
3755	37550	62424
3756	37560	62414
3757	37570	62403
3758	37579	62393
3759	37591	62385
3760	37599	62372
3761	37608	62360
3762	37618	62350
3763	37628	62340
3764	37642	62337
3765	37653	62328
3766	37662	62318
3767	37674	62310
3768	37682	62297
3769	37691	62286
3770	37704	62281
3771	37715	62272
3772	37724	62261
3773	37734	62251
3774	37744	62240
3775	37753	62229
3776	37761	62216
3777	37771	62205
3778	37780	62195
3779	37789	62183
3780	37800	62173
3781	37812	62167
3782	37822	62157
3783	37831	62146
3784	37840	62134
3785	37854	62131
3786	37864	62121
3787	37875	62113
3788	37885	62102
3789	37895	62092
3790	37905	62082
3791	37915	62071
3792	37924	62060
3793	37933	62050
3794	37942	62038
3795	37951	62025
3796	37963	62018
3797	37973	62009
3798	37983	61999
3799	37992	61987
3800	38002	61977
3801	38011	61966
3802	38021	61955
3803	38031	61946
3804	38040	61935
3805	38050	61924
3806	38058	61911
3807	38067	61899
3808	38076	61887
3809	38084	61875
3810	38094	61864
3811	38103	61853
3812	38112	61841
3813	38122	61832
3814	38130	61818
3815	38140	61808
3816	38149	61797
3817	38159	61786
3818	38168	61775
3819	38178	61765
3820	38195	61767
3821	38208	61761
3822	38220	61754
3823	38234	61750
3824	38244	61741
3825	38254	61730
3826	38263	61720
3827	38272	61708
3828	38282	61697
3829	38296	61694
3830	38307	61685
3831	38316	61674
3832	38325	61663
3833	38333	61650
3834	38343	61638
3835	38352	61627
3836	38360	61613
3837	38368	61601
3838	38379	61592
3839	38390	61585
3840	38400	61574
3841	38409	61563
3842	38422	61558
3843	38431	61546
3844	38443	61539
3845	38453	61528
3846	38465	61522
3847	38474	61511
3848	38486	61504
3849	38498	61497
3850	38509	61489
3851	38522	61484
3852	38533	61475
3853	38542	61463
3854	38551	61452
3855	38560	61441
3856	38570	61431
3857	38580	61421
3858	38593	61415
3859	38606	61409
3860	38626	61416
3861	38635	61405
3862	38645	61395
3863	38657	61388
3864	38667	61378
3865	38677	61367
3866	38687	61357
3867	38697	61347
3868	38708	61338
3869	38717	61327
3870	38726	61315
3871	38736	61305
3872	38746	61296
3873	38755	61284
3874	38764	61273
3875	38773	61260
3876	38782	61249
3877	38791	61238
3878	38805	61234
3879	38817	61226
3880	38826	61216
3881	38838	61208
3882	38846	61196
3883	38856	61185
3884	38867	61177
3885	38879	61170
3886	38887	61156
3887	38896	61146
3888	38907	61136
3889	38916	61126
3890	38925	61113
3891	38937	61107
3892	38948	61098
3893	38959	61090
3894	38969	61080
3895	38977	61066
3896	38985	61053
3897	38994	61043
3898	39004	61032
3899	39012	61020
3900	39021	61008
3901	39031	60997
3902	39039	60985
3903	39048	60972
3904	39057	60960
3905	39065	60949
3906	39077	60942
3907	39090	60935
3908	39101	60927
3909	39112	60919
3910	39121	60908
3911	39131	60898
3912	39142	60889
3913	39152	60879
3914	39161	60868
3915	39170	60856
3916	39182	60849
3917	39194	60842
3918	39203	60831
3919	39221	60833
3920	39230	60821
3921	39238	60809
3922	39247	60796
3923	39260	60791
3924	39268	60778
3925	39276	60766
3926	39285	60754
3927	39294	60741
3928	39303	60731
3929	39312	60719
3930	39321	60707
3931	39329	60694
3932	39338	60682
3933	39346	60669
3934	39353	60655
3935	39361	60642
3936	39371	60631
3937	39380	60621
3938	39389	60609
3939	39399	60599
3940	39409	60589
3941	39418	60577
3942	39427	60566
3943	39437	60556
3944	39446	60545
3945	39457	60535
3946	39466	60524
3947	39475	60512
3948	39484	60501
3949	39492	60488
3950	39500	60475
3951	39510	60465
3952	39518	60452
3953	39527	60440
3954	39536	60428
3955	39546	60419
3956	39554	60406
3957	39573	60409
3958	39584	60401
3959	39593	60390
3960	39607	60386
3961	39618	60377
3962	39627	60365
3963	39635	60353
3964	39643	60340
3965	39653	60329
3966	39662	60318
3967	39671	60307
3968	39680	60295
3969	39688	60282
3970	39697	60271
3971	39713	60269
3972	39723	60259
3973	39733	60250
3974	39744	60242
3975	39753	60229
3976	39762	60219
3977	39772	60208
3978	39782	60199
3979	39793	60189
3980	39802	60178
3981	39813	60170
3982	39822	60158
3983	39830	60146
3984	39839	60133
3985	39848	60122
3986	39858	60112
3987	39873	60109
3988	39882	60098
3989	39892	60089
3990	39902	60079
3991	39911	60067
3992	39920	60056
3993	39930	60045
3994	39938	60033
3995	39949	60024
3996	39960	60015
3997	39971	60006
3998	39980	59995
3999	39990	59985
4000	40000	59976
4001	40011	59967
4002	40020	59956
4003	40030	59945
4004	40039	59934
4005	40049	59923
4006	40058	59912
4007	40073	59910
4008	40082	59898
4009	40092	59889
4010	40103	59879
4011	40112	59868
4012	40120	59856
4013	40129	59844
4014	40138	59832
4015	40147	59821
4016	40156	59809
4017	40165	59797
4018	40176	59789
4019	40187	59781
4020	40211	59791
4021	40221	59782
4022	40232	59773
4023	40249	59774
4024	40258	59762
4025	40269	59754
4026	40278	59742
4027	40291	59737
4028	40301	59726
4029	40310	59715
4030	40319	59704
4031	40330	59694
4032	40338	59682
4033	40348	59672
4034	40357	59660
4035	40367	59651
4036	40376	59640
4037	40385	59628
4038	40395	59617
4039	40406	59609
4040	40414	59597
4041	40425	59588
4042	40434	59576
4043	40443	59565
4044	40452	59554
4045	40462	59543
4046	40473	59534
4047	40483	59524
4048	40491	59512
4049	40500	59500
4050	40510	59490
4051	40519	59479
4052	40529	59469
4053	40538	59457
4054	40548	59447
4055	40557	59436
4056	40566	59425
4057	40574	59412
4058	40584	59401
4059	40601	59401
4060	40609	59389
4061	40623	59384
4062	40632	59373
4063	40644	59367
4064	40654	59356
4065	40663	59345
4066	40673	59335
4067	40682	59323
4068	40691	59312
4069	40702	59302
4070	40711	59292
4071	40719	59279
4072	40729	59269
4073	40738	59257
4074	40747	59246
4075	40756	59235
4076	40767	59225
4077	40777	59215
4078	40790	59210
4079	40797	59196
4080	40807	59186
4081	40818	59177
4082	40827	59166
4083	40837	59156
4084	40846	59145
4085	40854	59132
4086	40863	59119
4087	40872	59109
4088	40881	59098
4089	40890	59086
4090	40900	59076
4091	40909	59064
4092	40918	59053
4093	40927	59042
4094	40936	59031
4095	40946	59020
4096	40955	59008
4097	40967	59001
4098	40977	58991
4099	40986	58980
4100	40997	58971
4101	41006	58960
4102	41015	58949
4103	41026	58940
4104	41035	58928
4105	41043	58916
4106	41056	58910
4107	41068	58902
4108	41077	58892
4109	41088	58883
4110	41104	58881
4111	41113	58870
4112	41122	58859
4113	41131	58847
4114	41141	58837
4115	41151	58827
4116	41160	58815
4117	41168	58804
4118	41185	58804
4119	41196	58794
4120	41205	58783
4121	41213	58770
4122	41222	58759
4123	41230	58746
4124	41240	58736
4125	41250	58726
4126	41259	58714
4127	41268	58703
4128	41278	58694
4129	41287	58682
4130	41297	58671
4131	41306	58660
4132	41316	58650
4133	41324	58638
4134	41334	58628
4135	41343	58617
4136	41352	58605
4137	41360	58592
4138	41369	58580
4139	41378	58568
4140	41386	58556
4141	41400	58552
4142	41409	58540
4143	41420	58531
4144	41429	58520
4145	41438	58509
4146	41447	58497
4147	41457	58488
4148	41466	58476
4149	41474	58464
4150	41484	58454
4151	41496	58446
4152	41506	58436
4153	41515	58425
4154	41524	58414
4155	41536	58406
4156	41546	58396
4157	41555	58386
4158	41564	58374
4159	41580	58371
4160	41592	58366
4161	41602	58356
4162	41611	58344
4163	41619	58331
4164	41628	58320
4165	41638	58309
4166	41647	58298
4167	41657	58288
4168	41666	58277
4169	41675	58266
4170	41686	58256
4171	41694	58244
4172	41710	58242
4173	41719	58231
4174	41731	58223
4175	41743	58217
4176	41753	58206
4177	41763	58197
4178	41774	58188
4179	41783	58177
4180	41793	58166
4181	41801	58154
4182	41811	58144
4183	41818	58130
4184	41828	58119
4185	41837	58108
4186	41847	58098
4187	41857	58088
4188	41867	58078
4189	41879	58072
4190	41889	58061
4191	41899	58052
4192	41912	58045
4193	41921	58033
4194	41929	58022
4195	41938	58010
4196	41949	58001
4197	41958	57990
4198	41969	57981
4199	41977	57969
4200	41986	57957
4201	41995	57946
4202	42006	57937
4203	42017	57929
4204	42026	57917
4205	42035	57906
4206	42044	57895
4207	42054	57884
4208	42063	57874
4209	42073	57863
4210	42081	57851
4211	42090	57839
4212	42099	57827
4213	42108	57816
4214	42123	57814
4215	42134	57804
4216	42143	57793
4217	42152	57782
4218	42170	57782
4219	42180	57773
4220	42191	57764
4221	42201	57754
4222	42211	57744
4223	42220	57733
4224	42230	57723
4225	42239	57712
4226	42248	57700
4227	42257	57689
4228	42267	57678
4229	42276	57667
4230	42284	57655
4231	42294	57645
4232	42303	57633
4233	42312	57623
4234	42325	57616
4235	42339	57612
4236	42348	57601
4237	42359	57591
4238	42369	57581
4239	42377	57569
4240	42422	57606
4241	42432	57596
4242	42441	57586
4243	42451	57575
4244	42461	57565
4245	42471	57555
4246	42481	57544
4247	42491	57535
4248	42501	57525
4249	42511	57515
4250	42520	57504
4251	42531	57495
4252	42542	57487
4253	42553	57478
4254	42572	57480
4255	42581	57468
4256	42591	57458
4257	42599	57446
4258	42608	57435
4259	42618	57424
4260	42627	57413
4261	42636	57402
4262	42649	57396
4263	42660	57387
4264	42671	57378
4265	42682	57370
4266	42693	57361
4267	42702	57350
4268	42711	57339
4269	42723	57331
4270	42732	57320
4271	42742	57309
4272	42751	57298
4273	42760	57287
4274	42770	57277
4275	42780	57267
4276	42803	57274
4277	42812	57264
4278	42822	57253
4279	42834	57246
4280	42844	57236
4281	42854	57225
4282	42865	57217
4283	42881	57215
4284	42892	57206
4285	42901	57195
4286	42911	57185
4287	42919	57173
4288	42928	57161
4289	42936	57148
4290	42948	57141
4291	42958	57130
4292	42971	57125
4293	42980	57113
4294	42989	57102
4295	42997	57089
4296	43006	57078
4297	43015	57067
4298	43026	57058
4299	43037	57049
4300	43046	57037
4301	43055	57026
4302	43064	57015
4303	43074	57006
4304	43083	56994
4305	43092	56982
4306	43101	56971
4307	43110	56960
4308	43118	56947
4309	43127	56936
4310	43136	56925
4311	43148	56917
4312	43165	56916
4313	43175	56906
4314	43184	56894
4315	43193	56883
4316	43203	56874
4317	43212	56863
4318	43221	56852
4319	43230	56840
4320	43240	56830
4321	43251	56821
4322	43260	56809
4323	43273	56803
4324	43283	56793
4325	43291	56781
4326	43299	56768
4327	43310	56760
4328	43320	56749
4329	43328	56736
4330	43340	56729
4331	43348	56717
4332	43356	56705
4333	43366	56694
4334	43377	56685
4335	43387	56675
4336	43397	56665
4337	43405	56653
4338	43415	56642
4339	43425	56632
4340	43434	56622
4341	43443	56610
4342	43452	56599
4343	43462	56588
4344	43470	56577
4345	43481	56567
4346	43491	56557
4347	43501	56547
4348	43511	56538
4349	43521	56528
4350	43532	56518
4351	43543	56510
4352	43556	56504
4353	43565	56492
4354	43573	56481
4355	43588	56476
4356	43597	56465
4357	43606	56454
4358	43617	56445
4359	43627	56435
4360	43636	56424
4361	43649	56418
4362	43659	56407
4363	43667	56395
4364	43676	56383
4365	43684	56371
4366	43693	56360
4367	43703	56349
4368	43711	56337
4369	43719	56325
4370	43729	56315
4371	43738	56304
4372	43747	56292
4373	43756	56281
4374	43767	56272
4375	43776	56260
4376	43785	56249
4377	43793	56237
4378	43803	56227
4379	43811	56215
4380	43830	56216
4381	43840	56205
4382	43848	56194
4383	43856	56181
4384	43865	56170
4385	43874	56158
4386	43883	56147
4387	43893	56136
4388	43903	56127
4389	43911	56115
4390	43928	56113
4391	43937	56102
4392	43946	56091
4393	43955	56079
4394	43965	56069
4395	43973	56057
4396	43981	56044
4397	43990	56032
4398	43998	56021
4399	44007	56010
4400	44017	55999
4401	44025	55987
4402	44037	55979
4403	44046	55968
4404	44055	55956
4405	44065	55946
4406	44073	55934
4407	44082	55922
4408	44091	55911
4409	44106	55907
4410	44116	55898
4411	44125	55887
4412	44140	55883
4413	44150	55873
4414	44160	55863
4415	44171	55854
4416	44179	55841
4417	44187	55829
4418	44195	55817
4419	44205	55806
4420	44215	55796
4421	44227	55789
4422	44236	55778
4423	44245	55766
4424	44255	55756
4425	44264	55746
4426	44274	55735
4427	44283	55724
4428	44292	55712
4429	44300	55700
4430	44308	55688
4431	44316	55676
4432	44325	55664
4433	44333	55651
4434	44341	55639
4435	44351	55629
4436	44360	55618
4437	44369	55606
4438	44378	55596
4439	44388	55585
4440	44398	55575
4441	44410	55568
4442	44419	55557
4443	44429	55546
4444	44438	55536
4445	44449	55526
4446	44459	55516
4447	44468	55506
4448	44477	55494
4449	44488	55485
4450	44497	55474
4451	44507	55465
4452	44517	55454
4453	44535	55453
4454	44547	55446
4455	44556	55435
4456	44564	55423
4457	44575	55414
4458	44584	55403
4459	44593	55392
4460	44604	55382
4461	44614	55373
4462	44624	55363
4463	44632	55351
4464	44641	55339
4465	44650	55328
4466	44663	55321
4467	44674	55312
4468	44683	55302
4469	44693	55291
4470	44702	55280
4471	44713	55272
4472	44723	55262
4473	44733	55251
4474	44745	55244
4475	44755	55234
4476	44764	55223
4477	44774	55213
4478	44783	55202
4479	44792	55190
4480	44800	55178
4481	44809	55167
4482	44818	55155
4483	44827	55144
4484	44836	55132
4485	44845	55122
4486	44854	55111
4487	44863	55099
4488	44871	55087
4489	44882	55078
4490	44891	55067
4491	44900	55056
4492	44909	55044
4493	44917	55033
4494	44927	55022
4495	44935	55009
4496	44943	54997
4497	44951	54985
4498	44963	54977
4499	44971	54965
4500	44980	54953
4501	44990	54944
4502	44998	54931
4503	45006	54919
4504	45015	54907
4505	45024	54897
4506	45034	54886
4507	45046	54879
4508	45055	54867
4509	45065	54857
4510	45074	54847
4511	45085	54838
4512	45097	54830
4513	45106	54819
4514	45116	54809
4515	45130	54803
4516	45140	54794
4517	45149	54783
4518	45158	54771
4519	45167	54760
4520	45176	54749
4521	45186	54739
4522	45195	54728
4523	45205	54718
4524	45215	54708
4525	45225	54698
4526	45235	54687
4527	45245	54677
4528	45253	54666
4529	45262	54654
4530	45270	54642
4531	45279	54630
4532	45287	54619
4533	45296	54607
4534	45305	54596
4535	45313	54584
4536	45321	54571
4537	45330	54560
4538	45340	54550
4539	45354	54545
4540	45363	54534
4541	45373	54523
4542	45381	54511
4543	45390	54500
4544	45398	54488
4545	45409	54478
4546	45418	54468
4547	45428	54458
4548	45437	54447
4549	45446	54435
4550	45455	54425
4551	45464	54413
4552	45473	54402
4553	45482	54391
4554	45492	54380
4555	45502	54371
4556	45516	54366
4557	45528	54358
4558	45537	54347
4559	45546	54335
4560	45555	54324
4561	45564	54313
4562	45575	54304
4563	45584	54293
4564	45592	54281
4565	45602	54271
4566	45613	54262
4567	45621	54250
4568	45630	54239
4569	45639	54227
4570	45649	54218
4571	45658	54207
4572	45668	54197
4573	45683	54192
4574	45692	54181
4575	45700	54169
4576	45709	54158
4577	45719	54148
4578	45729	54138
4579	45738	54126
4580	45747	54115
4581	45756	54104
4582	45764	54092
4583	45776	54084
4584	45784	54072
4585	45793	54060
4586	45807	54056
4587	45818	54046
4588	45831	54040
4589	45841	54030
4590	45851	54020
4591	45862	54011
4592	45871	54001
4593	45889	54000
4594	45898	53989
4595	45907	53978
4596	45915	53966
4597	45925	53955
4598	45933	53943
4599	45943	53934
4600	45952	53923
4601	45962	53912
4602	45970	53900
4603	45980	53890
4604	45991	53881
4605	46002	53872
4606	46013	53863
4607	46022	53852
4608	46031	53841
4609	46040	53830
4610	46048	53818
4611	46058	53808
4612	46068	53798
4613	46077	53787
4614	46087	53776
4615	46100	53771
4616	46115	53767
4617	46125	53756
4618	46134	53745
4619	46143	53734
4620	46155	53726
4621	46164	53715
4622	46173	53703
4623	46182	53692
4624	46191	53681
4625	46202	53673
4626	46213	53663
4627	46221	53652
4628	46230	53641
4629	46239	53630
4630	46250	53620
4631	46259	53609
4632	46267	53597
4633	46276	53586
4634	46285	53575
4635	46295	53565
4636	46304	53554
4637	46314	53544
4638	46326	53537
4639	46338	53528
4640	46347	53517
4641	46356	53506
4642	46365	53495
4643	46375	53485
4644	46384	53474
4645	46393	53463
4646	46404	53454
4647	46412	53442
4648	46421	53431
4649	46429	53419
4650	46438	53407
4651	46447	53396
4652	46456	53385
4653	46464	53373
4654	46473	53362
4655	46482	53350
4656	46494	53343
4657	46509	53339
4658	46519	53328
4659	46527	53317
4660	46537	53307
4661	46546	53296
4662	46563	53293
4663	46572	53282
4664	46587	53278
4665	46595	53266
4666	46604	53254
4667	46613	53243
4668	46622	53232
4669	46630	53221
4670	46639	53209
4671	46647	53197
4672	46658	53188
4673	46666	53176
4674	46675	53165
4675	46684	53153
4676	46692	53141
4677	46703	53133
4678	46711	53120
4679	46722	53111
4680	46731	53100
4681	46739	53088
4682	46748	53077
4683	46756	53065
4684	46765	53054
4685	46774	53043
4686	46782	53031
4687	46790	53018
4688	46804	53012
4689	46812	53000
4690	46820	52988
4691	46829	52977
4692	46840	52969
4693	46851	52959
4694	46860	52949
4695	46870	52938
4696	46880	52928
4697	46889	52918
4698	46900	52908
4699	46910	52898
4700	46920	52888
4701	46931	52879
4702	46939	52868
4703	46948	52857
4704	46962	52851
4705	46971	52840
4706	46979	52828
4707	46988	52817
4708	46999	52808
4709	47010	52799
4710	47021	52791
4711	47031	52780
4712	47040	52769
4713	47050	52759
4714	47061	52750
4715	47072	52742
4716	47081	52730
4717	47098	52728
4718	47108	52718
4719	47118	52708
4720	47127	52697
4721	47137	52687
4722	47146	52676
4723	47156	52666
4724	47166	52656
4725	47175	52645
4726	47185	52636
4727	47194	52625
4728	47206	52616
4729	47216	52606
4730	47226	52597
4731	47236	52587
4732	47249	52580
4733	47258	52569
4734	47268	52558
4735	47276	52547
4736	47285	52535
4737	47294	52525
4738	47304	52515
4739	47314	52504
4740	47325	52495
4741	47334	52485
4742	47344	52475
4743	47353	52464
4744	47362	52453
4745	47371	52441
4746	47381	52431
4747	47389	52420
4748	47397	52407
4749	47405	52395
4750	47412	52382
4751	47420	52369
4752	47430	52359
4753	47438	52348
4754	47448	52338
4755	47458	52328
4756	47468	52318
4757	47477	52307
4758	47488	52298
4759	47496	52286
4760	47505	52275
4761	47515	52265
4762	47524	52254
4763	47533	52242
4764	47541	52231
4765	47552	52221
4766	47560	52209
4767	47569	52198
4768	47590	52200
4769	47599	52189
4770	47608	52178
4771	47618	52168
4772	47631	52161
4773	47642	52153
4774	47653	52143
